time,open,high,low,close,volume
1632009600,0.72616,0.73165,0.72201,0.72613,179560
1632614400,0.7254,0.7311,0.71703,0.72621,205052
1633219200,0.72606,0.7338,0.72261,0.73088,193204
1633824000,0.73081,0.74398,0.72921,0.74197,157983
1634428800,0.74146,0.75464,0.73785,0.74671,154668
1635033600,0.74647,0.75557,0.74608,0.7521,166118
1635638400,0.75105,0.7536,0.73601,0.74018,154949
1636243200,0.73952,0.74313,0.72765,0.73302,149017
1636848000,0.73255,0.73706,0.72269,0.72347,153192
1637452800,0.72324,0.72734,0.71124,0.71159,178314
1638057600,0.71281,0.7173,0.6993,0.69997,226198
1638662400,0.6998,0.71867,0.69978,0.71721,151820
1639267200,0.71676,0.72236,0.70901,0.71263,156381
1639872000,0.71284,0.72516,0.70822,0.72195,118771
1640476800,0.72259,0.72775,0.72057,0.72721,97183
1641081600,0.72557,0.72771,0.71298,0.71812,134218
1641686400,0.71707,0.73142,0.71491,0.72171,149058
1642291200,0.7218,0.72766,0.717,0.71755,181994
1642896000,0.71726,0.71876,0.69675,0.69959,242469
1643500800,0.69899,0.71682,0.69871,0.70775,185545
1644105600,0.70792,0.72487,0.70652,0.71359,179550
1644710400,0.71288,0.72278,0.70862,0.71771,208778
1645315200,0.71713,0.72839,0.70946,0.72318,249247
1645920000,0.71822,0.73806,0.71678,0.7374,240244
1646524800,0.73753,0.74413,0.72453,0.72937,253287
1647129600,0.72892,0.74178,0.71653,0.74124,191412
1647734400,0.74034,0.75367,0.73738,0.75155,164950
1648339200,0.75053,0.754,0.74561,0.74958,186767
1648944000,0.74863,0.76611,0.74264,0.74598,162218
1649548800,0.74566,0.74936,0.73908,0.7394,148155
1650153600,0.73911,0.7458,0.72349,0.72436,162046
1650758400,0.72482,0.72518,0.70549,0.70603,233550
1651363200,0.70649,0.7266,0.70301,0.70706,250850
1651968000,0.70659,0.70713,0.6829,0.69403,292021
1652572800,0.69221,0.70735,0.68729,0.70467,257885
1653177600,0.70442,0.71667,0.70355,0.71589,229752
1653782400,0.71551,0.72829,0.7141,0.7208,198541
