time,open,high,low,close,volume
1631664000,15694.75,15751.85,15614.55,15701.75,23777
1631750400,15696.45,15747.85,15639.35,15691.95,22040
1631836800,15694.75,15793.55,15429.85,15483.45,34219
1632096000,15480.85,15513.45,15017.25,15098.45,52053
1632182400,15107.7,15392.65,15094.96,15289.65,37359
1632268800,15290.65,15549.95,15221.65,15501.15,32141
1632355200,15514.15,15695.35,15507.15,15652.72,25467
1632441600,15663.65,15758.15,15493.65,15545.85,26539
1632700800,15566.55,15719.35,15548.85,15590.05,25404
1632787200,15590.75,15626.55,15226.55,15277.75,39171
1632873600,15274.35,15423.55,15237.35,15361.15,35682
1632960000,15364.05,15472.85,15202.25,15222.84,37963
1633046400,15245.65,15271.45,14981.55,15239.65,44016
1633305600,15230.05,15292.28,15012.85,15081.05,42801
1633392000,15074.75,15205.55,14990.75,15158.78,32142
1633478400,15182.55,15195.05,14812.65,15058.73,43239
1633564800,15067.45,15259.25,15062.45,15213.69,28255
1633651200,15229.35,15269.35,15175.43,15190.45,26610
1633910400,15205.65,15238.75,15087.16,15122.65,29905
1633996800,15126.35,15179.85,15007.45,15122.68,31875
1634083200,15129.82,15302.35,15109.15,15269.35,26719
1634169600,15274.25,15523.68,15272.25,15513.45,18337
1634256000,15507.25,15602.82,15463.55,15597.75,20534
1634515200,15633.71,15633.71,15415.65,15478.27,22142
1634601600,15482.15,15527.95,15453.95,15507.8,18015
1634688000,15505.29,15570.05,15460.85,15503.75,19533
1634774400,15507.55,15532.35,15396.35,15477.55,19750
1634860800,15469.25,15613.55,15462.25,15544.29,21768
1635120000,15532.93,15643.05,15516.48,15639.38,18722
1635206400,15639.83,15782.15,15631.54,15734.45,20319
1635292800,15728.25,15753.25,15669.85,15680.68,19892
1635379200,15691.95,15716.95,15628.25,15656.45,22841
1635465600,15658.25,15732.25,15494.05,15729.25,27180
1635724800,15749.55,15851.35,15728.55,15819.35,19903
1635811200,15809.2,15962.35,15771.85,15959.75,17837
1635897600,15951.35,16033.55,15922.35,16028.75,17228
1635984000,16037.38,16109.21,15999.65,16038.85,18002
1636070400,16022.89,16091.65,15995.65,16062.65,19218
1636329600,16047.15,16072.95,16012.65,16026.25,16130
1636416000,16025.05,16109.15,15997.55,16029.05,19240
1636502400,16020.54,16083.95,15988.75,16022.09,20110
1636588800,16018.95,16121.25,15969.4,16098.8,16162
1636675200,16096.75,16131.18,16070.35,16105.35,14161
