time,open,high,low,close,volume
1631602800,1791.04,1792.08,1790.81,1791.82,1713
1631604600,1791.82,1792.01,1790.63,1790.83,455
1631606400,1790.99,1793.35,1790.48,1791.64,3273
1631608200,1791.64,1793.4,1791.15,1793.0,763
1631610000,1793.06,1793.26,1791.7,1792.52,5300
1631611800,1792.51,1793.26,1791.7,1792.48,2046
1631613600,1792.51,1794.82,1791.68,1793.38,2458
1631615400,1793.4,1793.72,1790.17,1790.62,2487
1631617200,1790.59,1790.74,1788.17,1790.37,2411
1631619000,1790.36,1790.39,1788.65,1788.89,1512
1631620800,1788.88,1789.11,1787.41,1787.53,1717
1631622600,1787.62,1788.94,1787.44,1787.86,1521
1631624400,1787.83,1787.83,1786.31,1787.58,1571
1631626200,1787.57,1787.57,1785.42,1786.73,1737
1631628000,1786.77,1788.11,1786.39,1787.82,1725
1631629800,1787.82,1788.16,1782.25,1784.4,2637
1631631600,1784.49,1786.54,1782.55,1784.14,3426
1631633400,1784.1,1799.03,1780.69,1797.17,6409
1631635200,1797.25,1799.99,1796.74,1798.9,5164
1631637000,1798.82,1800.54,1790.88,1794.17,5989
1631638800,1794.18,1800.08,1792.09,1799.0,5479
1631640600,1799.12,1807.91,1798.13,1804.31,5538
1631642400,1804.49,1808.66,1804.24,1805.99,3926
1631644200,1806.0,1806.65,1805.1,1805.75,2412
1631646000,1805.76,1806.45,1803.68,1803.71,2264
1631647800,1803.73,1804.9,1803.32,1803.65,1880
1631649600,1803.63,1805.43,1803.21,1805.4,1966
1631651400,1805.39,1806.08,1804.12,1805.72,1522
1631653200,1805.7,1806.72,1805.43,1805.47,1647
1631655000,1805.44,1805.44,1802.98,1803.04,1823
1631656800,1803.1,1804.11,1802.95,1803.21,1460
1631658600,1803.23,1805.41,1803.19,1805.2,1664
1631660400,1805.17,1805.28,1804.39,1804.97,740
1631662200,1804.99,1805.4,1804.67,1804.69,466
1631667600,1803.94,1804.34,1803.53,1804.19,489
1631669400,1804.15,1804.28,1803.66,1804.01,454
1631671200,1803.99,1804.65,1803.77,1804.12,527
1631673000,1804.12,1804.42,1803.71,1803.73,522
1631674800,1803.73,1804.21,1802.76,1802.85,1077
1631676600,1802.89,1803.41,1802.62,1802.85,1097
1631678400,1802.81,1803.65,1801.4,1802.26,2346
1631680200,1802.21,1804.06,1802.21,1803.71,2107
1631682000,1803.72,1804.65,1802.07,1803.47,1986
1631683800,1803.39,1804.36,1802.65,1802.82,1798
1631685600,1802.8,1803.39,1802.41,1803.06,1390
1631687400,1803.05,1803.8,1802.91,1803.5,782
1631689200,1803.47,1803.72,1802.56,1803.62,979
