time,open,high,low,close,volume
1631836800,7051.27,7058.8,7040.2,7044.5,791
1631851200,7045.0,7058.0,7033.0,7049.0,2160
1631865600,7048.75,7082.9,7030.9,7044.9,6280
1631880000,7045.15,7047.4,6990.9,7030.65,8532
1631894400,7030.9,7034.4,6920.15,6968.65,13102
1631908800,6968.9,6979.4,6951.4,6964.45,5085
1632096000,6954.3,6979.1,6953.8,6970.1,3226
1632110400,6969.83,6971.33,6895.33,6911.83,4161
1632124800,6912.1,6919.33,6840.5,6848.75,12212
1632139200,6848.5,6848.75,6814.0,6835.0,9688
1632153600,6835.25,6900.5,6824.25,6850.5,17445
1632168000,6850.25,6889.55,6830.25,6875.55,8392
1632182400,6884.08,6928.8,6879.55,6914.8,1510
1632196800,6915.3,6941.05,6906.05,6939.05,2903
1632211200,6938.55,6971.5,6919.75,6955.5,7658
1632225600,6955.75,6982.0,6952.0,6968.75,5326
1632240000,6968.5,6995.5,6949.75,6979.0,12941
1632254400,6979.25,6981.0,6934.05,6945.05,6192
1632268800,6943.05,6945.55,6919.8,6929.8,1784
1632283200,6929.55,6983.05,6923.55,6981.8,4426
1632297600,6981.05,7050.75,6978.3,7047.5,7653
1632312000,7047.75,7072.5,7037.75,7071.5,4333
1632326400,7071.25,7090.5,7060.75,7082.5,7382
1632340800,7082.0,7095.0,7050.57,7058.55,6731
1632355200,7065.35,7090.1,7056.86,7089.85,997
1632369600,7090.1,7104.6,7088.1,7094.85,2168
1632384000,7094.35,7123.05,7080.3,7109.8,5705
1632398400,7109.3,7118.8,7059.05,7065.3,7361
1632412800,7064.55,7088.05,7062.3,7074.8,6850
1632427200,7075.05,7086.55,7074.05,7077.35,3011
1632441600,7081.85,7090.1,7071.36,7073.6,1319
1632456000,7073.85,7080.6,7062.1,7066.85,2200
1632470400,7067.6,7085.05,7032.3,7058.05,6897
1632484800,7058.3,7058.3,7028.3,7039.8,5598
1632499200,7039.55,7064.3,7035.8,7049.8,7284
1632513600,7050.05,7062.8,7044.85,7046.17,2213
1632700800,7050.48,7082.45,7046.95,7081.95,1352
1632715200,7082.2,7099.45,7080.7,7084.95,2111
1632729600,7084.7,7118.9,7059.15,7059.4,5516
1632744000,7058.9,7071.65,7034.15,7037.15,5712
1632758400,7036.9,7064.4,7036.4,7055.9,7968
1632772800,7055.4,7069.9,7052.45,7058.95,2852
1632787200,7060.45,7071.93,7046.96,7054.2,1077
1632801600,7054.45,7068.7,7039.95,7061.45,2355
1632816000,7061.7,7073.65,7004.4,7032.65,7444
1632830400,7033.15,7055.15,7007.15,7047.9,7062
1632844800,7047.4,7062.4,7001.4,7005.4,14923
1632859200,7005.15,7040.65,6999.65,7021.74,7690
1632873600,7008.75,7038.75,7003.0,7032.5,1650
1632888000,7031.75,7034.25,6999.25,7028.0,2595
1632902400,7028.25,7083.45,7003.2,7079.45,8533
1632916800,7079.2,7089.45,7073.2,7079.7,5086
1632931200,7080.2,7109.45,7049.2,7082.45,11288
1632945600,7082.7,7096.95,7075.7,7087.75,5119
1632960000,7085.45,7100.45,7079.95,7096.2,1055
1632974400,7096.45,7125.95,7090.2,7124.95,2242
1632988800,7124.7,7148.15,7113.9,7143.15,7660
1633003200,7143.15,7149.9,7102.4,7103.4,6844
1633017600,7103.65,7104.4,7055.4,7067.9,15018
1633032000,7068.15,7088.9,7051.4,7055.75,8280
1633046400,7065.35,7072.55,7055.55,7056.05,1683
1633060800,7056.3,7057.55,7005.8,7018.55,5103
1633075200,7018.55,7041.25,6977.0,7023.75,9453
1633089600,7023.5,7049.0,6997.5,7016.5,7534
1633104000,7016.5,7038.0,6996.75,7024.75,14853
1633118400,7025.0,7068.0,7021.0,7050.05,5626
1633305600,7048.55,7074.75,7035.05,7042.8,1957
1633320000,7042.55,7051.3,7021.05,7037.8,4430
1633334400,7037.55,7047.8,6988.75,7015.25,9042
1633348800,7015.5,7037.75,7007.75,7034.0,5918
1633363200,7034.25,7064.0,6994.75,7011.0,15733
1633377600,7011.0,7044.43,7002.5,7024.55,8193
1633392000,7020.05,7041.8,7009.05,7010.05,2006
1633406400,7010.05,7039.3,6993.8,7029.55,5220
1633420800,7029.55,7048.0,7008.0,7042.0,8096
1633435200,7042.0,7056.5,7037.75,7042.75,5325
1633449600,7042.75,7076.0,7031.0,7065.5,9166
1633464000,7065.5,7074.0,7053.36,7054.86,4399
1633478400,7064.45,7065.95,7047.2,7056.45,1347
1633492800,7056.45,7059.45,7010.95,7023.7,6247
1633507200,7023.7,7032.2,6952.15,6973.65,9574
1633521600,6973.65,6988.65,6934.4,6980.65,8238
1633536000,6980.15,7005.4,6973.4,6984.15,14624
1633550400,6984.4,7044.69,6976.65,7025.36,7710
1633564800,7028.55,7055.8,7027.05,7052.3,1995
1633579200,7052.55,7069.05,7045.3,7047.55,4067
1633593600,7047.55,7079.0,7031.25,7040.5,6850
1633608000,7040.75,7073.25,7033.25,7062.0,4538
1633622400,7062.0,7085.75,7054.0,7076.75,7158
1633636800,7076.75,7084.75,7060.0,7061.93,3249
1633651200,7069.05,7087.57,7051.3,7071.3,1621
1633665600,7071.3,7084.05,7068.3,7069.05,3639
1633680000,7068.55,7093.0,7065.3,7073.0,5714
1633694400,7073.0,7083.5,7060.0,7080.75,4765
1633708800,7080.25,7100.5,7079.5,7089.25,8373
1633723200,7089.25,7095.0,7076.05,7082.55,3141
1633910400,7088.15,7089.15,7046.97,7072.4,2721
1633924800,7072.4,7092.65,7072.4,7089.65,3334
