time,open,high,low,close,volume
1631606400,1.18132,1.183,1.18066,1.18212,5483
1631620800,1.18212,1.18458,1.18002,1.18413,6850
1631635200,1.18415,1.18457,1.18157,1.1822,7931
1631649600,1.1822,1.18261,1.18002,1.18046,3386
1631664000,1.18033,1.1807699999999999,1.18006,1.18056,1875
1631678400,1.18057,1.18122,1.18037,1.18051,2853
1631692800,1.18051,1.18288,1.17993,1.18262,5642
1631707200,1.18262,1.18319,1.1807400000000001,1.18116,6718
1631721600,1.18116,1.18227,1.18034,1.18039,7885
1631736000,1.18039,1.18181,1.18038,1.18156,2468
1631750400,1.18157,1.1820599999999999,1.18143,1.18191,1426
1631764800,1.18191,1.18198,1.18093,1.18098,2049
1631779200,1.18098,1.18119,1.17723,1.17727,6355
1631793600,1.17727,1.17778,1.17521,1.17551,7313
1631808000,1.1755,1.17685,1.17506,1.17597,7064
1631822400,1.17596,1.17713,1.17534,1.17687,3437
1631836800,1.17679,1.17691,1.17593,1.176,1930
1631851200,1.176,1.1773500000000001,1.17587,1.17732,2797
1631865600,1.17732,1.17849,1.17679,1.1777199999999999,5417
1631880000,1.1777199999999999,1.17889,1.17727,1.17738,6681
1631894400,1.17737,1.1775,1.1724999999999999,1.17255,8397
1631908800,1.17256,1.17322,1.17246,1.17258,3106
1632096000,1.17269,1.17299,1.17229,1.17237,1665
1632110400,1.17237,1.17239,1.1710099999999999,1.17151,2531
1632124800,1.17151,1.17184,1.17054,1.17097,5979
1632139200,1.17096,1.1717,1.17003,1.17144,7046
1632153600,1.17144,1.17365,1.17116,1.17224,8739
1632168000,1.17224,1.17312,1.17222,1.17278,3362
1632182400,1.1726,1.17307,1.1723,1.17257,1919
1632196800,1.17256,1.17401,1.17233,1.17318,2749
1632211200,1.17319,1.17375,1.17184,1.17341,5754
1632225600,1.17341,1.17488,1.17301,1.17398,6307
1632240000,1.17397,1.17419,1.1715,1.1728399999999999,8260
1632254400,1.17283,1.17323,1.17187,1.17254,3755
1632268800,1.1721300000000001,1.17278,1.1717,1.17196,1606
1632283200,1.17196,1.17305,1.17166,1.17219,3176
1632297600,1.17219,1.17375,1.17168,1.17343,5353
1632312000,1.17343,1.17368,1.17245,1.17297,4943
1632326400,1.17297,1.17449,1.17245,1.17353,6916
1632340800,1.17353,1.17555,1.1684700000000001,1.169,10716
1632355200,1.16876,1.16948,1.16835,1.16889,1806
1632369600,1.16888,1.17097,1.16863,1.17096,2786
1632384000,1.17096,1.17289,1.17061,1.1721,6849
1632398400,1.1721,1.17325,1.17113,1.17291,8922
1632412800,1.17289,1.175,1.17215,1.17441,8691
1632427200,1.17442,1.17493,1.17358,1.1739600000000001,3363
1632441600,1.17383,1.17476,1.17359,1.1746,1975
1632456000,1.17462,1.17465,1.1736,1.17371,2477
1632470400,1.1737,1.17415,1.1731,1.17361,5490
1632484800,1.17362,1.17382,1.17066,1.17066,5962
1632499200,1.17066,1.17254,1.17007,1.1716199999999999,7689
1632513600,1.1716199999999999,1.17222,1.17134,1.17211,2338
1632700800,1.17254,1.17258,1.17097,1.17173,1882
